App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
Food Calorie Calculator,"Metric only, imperial. Can't use.",Neutral,0.0,1.0
Food Calorie Calculator,O 0,Neutral,0.0,0.0
Food Calorie Calculator,No data,Neutral,0.0,0.0
Food Calorie Calculator,I.need.This color.calculator,Neutral,0.0,0.0
Food Calorie Calculator,,,,
Food Calorie Calculator,Fad,Neutral,0.0,0.0
Food Calorie Calculator,Alvia Nice,Positive,0.6,1.0
Food Calorie Calculator,wants permission manage phone calls. For reason? If I deny run. TERRIBLE,Negative,-0.4,0.55
Food Calorie Calculator,Why guys need access view contact number,Neutral,0.0,0.0
Food Calorie Calculator,Permissions I deny permissions work. No need phone sd card.,Neutral,0.0,0.0
Food Calorie Calculator,Cool Accelent,Positive,0.35,0.65
Food Calorie Calculator,"WTH??? I loved upgrades started happening week. Thank fixing weight log issue regarding decimal point. HOWEVER...the food log completely messed up. No matter food choose logs something entirely different completely different calorie amount, language I recognize rendering completely useless calorie manager. Please please correct NOW.",Positive,0.06,0.52
Food Calorie Calculator,,,,
Food Calorie Calculator,"Easy enough It's best app, works. Just wish foods already database. Kinda sad ""butter"" turns everything a. Plain old tablespoon butter.",Positive,0.136507937,0.531746032
Food Calorie Calculator,"Very little database choose get (and specified) people TOTALLY CUSTOMIZING food, looking place NOT you.",Negative,-0.121875,0.7
Food Calorie Calculator,Sigh... Intrusive sigh...yup another uninstalled ...I * *basic food calorie lookup** ...no permissions email required...yay...,Neutral,0.0,0.125
Food Calorie Calculator,,,,
Food Calorie Calculator,Disgusting app... won't install,Negative,-1.0,1.0
Food Calorie Calculator,booms good reduce weight...,Positive,0.7,0.6
Food Calorie Calculator,So great,Positive,0.8,0.75
Food Calorie Calculator,Can't find indian food.,Neutral,0.0,0.0
Food Calorie Calculator,Good Good,Positive,0.7,0.6
Food Calorie Calculator,Totally sucks open let make phone calls worst ever installed,Negative,-0.433333333,0.6
Food Calorie Calculator,"Metric only, imperial. Can't use.",Neutral,0.0,1.0
Food Calorie Calculator,O 0,Neutral,0.0,0.0
Food Calorie Calculator,No data,Neutral,0.0,0.0
Food Calorie Calculator,I.need.This color.calculator,Neutral,0.0,0.0
Food Calorie Calculator,The best Effective,Positive,0.8,0.55
Food Calorie Calculator,Fad,Neutral,0.0,0.0
Food Calorie Calculator,Alvia Nice,Positive,0.6,1.0
Fooducate Healthy Weight Loss & Calorie Counter,It's pretty good reviewing food see bad explanations ingredient label see themselves. There things makes perfect. Well full info foods like krystals ingredients. Another would food list confusing multiple listing food different picture also clogs list making longer. Last would ratings changes reason. Example food A 3 things red 5 cautious ingredients gets B rating. Food B nothing really bad red alerts probably 1 grey gets C rating. So means best go ratings actual look explanations ingredients even D. Haven't really much features I can't say much now.,Positive,0.114705882,0.379411765
Fooducate Healthy Weight Loss & Calorie Counter,There lot items listed ask pic send..,Neutral,0.0,0.0
Fooducate Healthy Weight Loss & Calorie Counter,Doesn't ability sort even basic dietary needs like Kosher Halal. Wants pay special diets have. There better resources kind thing much cheaper outright free.,Positive,0.32244898,0.456632653
Fooducate Healthy Weight Loss & Calorie Counter,Helpful choose healthier foods shopping. I like using grocery store finding best option used better. Dislike give options healthier choice product buy.,Positive,0.75,0.4
Fooducate Healthy Weight Loss & Calorie Counter,"I want simple nutrition tracker. I want weight loss tells shop needs know location. Calories, proteins, carbs, basic tracking I want need. This fill need.",Neutral,0.0,0.241071429
Fooducate Healthy Weight Loss & Calorie Counter,Wanted like logging food tedious I found submit foods nutrition value. Worse...it link fitbit,Negative,-0.5,1.0
Fooducate Healthy Weight Loss & Calorie Counter,I super data driven puts everything right front me. Helps accountable myself!,Positive,0.345238095,0.601190476
Fooducate Healthy Weight Loss & Calorie Counter,This best ever I would recommend using stay healthy also I find extremely fun scanning random items see ranking,Positive,0.325,0.375
Fooducate Healthy Weight Loss & Calorie Counter,"I've using days far great! I love articles, community support tools track eating, exercise, nutrition facts fingertips!",Positive,0.575,0.783333333
Fooducate Healthy Weight Loss & Calorie Counter,"This I've talking friends. I think everyone needs app. Don't put another thing mouth, do.",Neutral,0.0,0.0
Fooducate Healthy Weight Loss & Calorie Counter,"I mostly track food calorie intake. It's okay, I like scan bar codes many foods. Sometimes I search food history user adds, let add tracking. Not sure yet I'll continue using.",Positive,0.3125,0.597222222
Fooducate Healthy Weight Loss & Calorie Counter,"Great break food categories need watch sodium sugars, etc...you pay little tho part I think worth it.",Positive,0.304166667,0.45
Fooducate Healthy Weight Loss & Calorie Counter,"Not wide selection items, even find looking for, can't seem add item daily food log.",Positive,0.025,0.2
Fooducate Healthy Weight Loss & Calorie Counter,"I live without app. For gluten allergies keto diet, us hands best app.",Positive,0.568181818,0.4
Fooducate Healthy Weight Loss & Calorie Counter,They keep making updates good. Gets better better.,Positive,0.566666667,0.533333333
Fooducate Healthy Weight Loss & Calorie Counter,Amazing! Has tremendous help weight loss journey! Love it!,Positive,0.597222222,0.833333333
Fooducate Healthy Weight Loss & Calorie Counter,U like much,Positive,0.2,0.2
Fooducate Healthy Weight Loss & Calorie Counter,"I think good losing, gaining, maintaining body weight free plus.",Positive,0.55,0.7
Fooducate Healthy Weight Loss & Calorie Counter,Very easy fun calorie counter also helps rate quality foods.,Positive,0.431666667,0.6
Fooducate Healthy Weight Loss & Calorie Counter,Very informative helpful keeping track. Should get better additional foods.,Positive,0.35,0.4
Fooducate Healthy Weight Loss & Calorie Counter,Using track food intake.,Neutral,0.0,0.0
Fooducate Healthy Weight Loss & Calorie Counter,Where tell eat?,Neutral,0.0,0.0
Fooducate Healthy Weight Loss & Calorie Counter,Easy tool provides nutritional info help make health food choices,Positive,0.433333333,0.833333333
Fooducate Healthy Weight Loss & Calorie Counter,"great seeing nutrition values everything, great seeing added sugar content",Positive,0.8,0.75
Fooducate Healthy Weight Loss & Calorie Counter,Hard set,Negative,-0.291666667,0.541666667
Fooducate Healthy Weight Loss & Calorie Counter,Best food I've found far,Positive,0.55,0.65
Fooducate Healthy Weight Loss & Calorie Counter,Love explains product rating,Positive,0.5,0.6
Fooducate Healthy Weight Loss & Calorie Counter,This super handy shopping!,Positive,0.541666667,0.783333333
Fooducate Healthy Weight Loss & Calorie Counter,I Love app.. I've using years.!!!,Positive,0.9765625,0.6
Fooducate Healthy Weight Loss & Calorie Counter,I love app. I time.,Positive,0.5,0.6
Fooducate Healthy Weight Loss & Calorie Counter,,,,
Fooducate Healthy Weight Loss & Calorie Counter,,,,
Fooducate Healthy Weight Loss & Calorie Counter,This easy,Positive,0.433333333,0.833333333
Fooducate Healthy Weight Loss & Calorie Counter,I loved gives nutrition values,Positive,0.7,0.8
Fooducate Healthy Weight Loss & Calorie Counter,Educational. Very helpful,Positive,0.225,0.275
Fooducate Healthy Weight Loss & Calorie Counter,,,,
Fooducate Healthy Weight Loss & Calorie Counter,I LOVE IT,Positive,0.5,0.6
Fooducate Healthy Weight Loss & Calorie Counter,Foodudcute really helpful,Positive,0.2,0.2
Fooducate Healthy Weight Loss & Calorie Counter,Good,Positive,0.7,0.6
Fooducate Healthy Weight Loss & Calorie Counter,Love shop,Positive,0.5,0.6
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Free Meditation - Take a Break,,,,
Freeletics: Personal Trainer & Fitness Workouts,You register purchase this! This way free app. You can't even try without registration signing free trial. Uninstalled!,Positive,0.45,0.8
Freeletics: Personal Trainer & Fitness Workouts,,,,
Freeletics: Personal Trainer & Fitness Workouts,Need register fee. Already uninstall,Neutral,0.0,0.0
Freeletics: Personal Trainer & Fitness Workouts,Best workout ever,Positive,1.0,0.3
Freeletics: Personal Trainer & Fitness Workouts,,,,
Freeletics: Personal Trainer & Fitness Workouts,Good,Positive,0.7,0.6
Freeletics: Personal Trainer & Fitness Workouts,,,,
Freeletics: Personal Trainer & Fitness Workouts,Rubbish,Neutral,0.0,0.0
Freeletics: Personal Trainer & Fitness Workouts,,,,
Freeletics: Personal Trainer & Fitness Workouts,This might good way telling let's silly 4 minute workout try start paying. Why would I start paying minimum 3 months I can't try it? A ridiculous strategy. Having tried several (no equipment/ bodyweight workout apps) I'd highly recommend 'Home Workout'. It's awesome charged anything yet.,Positive,0.171111111,0.669166667
Freeletics: Personal Trainer & Fitness Workouts,,,,
Freeletics: Personal Trainer & Fitness Workouts,The Apps OK. What really disappoint Apps simple renew subscription without approval. $29.99 charged credit card without consent. This really unacceptable unethical way business.,Positive,0.225,0.314285714
Freeletics: Personal Trainer & Fitness Workouts,"despite ""free"" name, give email buy subscription part app. - uninstalling deceptive",Positive,0.4,0.8
Freeletics: Personal Trainer & Fitness Workouts,"I bought subscription 6 months didnt liked app. I didnt find functionality cancel subscription I sayed ok , I lost money. Yesterday I shock I saw renewed subscription without asking me!! And cant cancel it! Will keep steling clients money forever?? Shame you!",Positive,0.8,0.65
Freeletics: Personal Trainer & Fitness Workouts,Love fitness App! It might exhausting definitely worthwhile! I would first customer would also develop trains flexibility ;),Positive,0.27,0.586666667
Freeletics: Personal Trainer & Fitness Workouts,Well.. nothing free... quite expensive app. Might well get real life trainer. Dint find customize needs. Wouldn't recommend it... nothing advertised..,Positive,0.033333333,0.6
Freeletics: Personal Trainer & Fitness Workouts,,,,
Freeletics: Personal Trainer & Fitness Workouts,I asked refund give money back. I've filled Paypal complaint never recommend / company anyone.,Positive,0.033333333,0.366666667
Freeletics: Personal Trainer & Fitness Workouts,Awesome work home can't get gym. It renew automatically cancel like go manage subscriptions cancel it.,Positive,1.0,1.0
Freeletics: Personal Trainer & Fitness Workouts,"I can't even start anything. When I open app, asks choose fit are. It let choose move on. I'm date softwares. It's Pixel 2 XL.",Positive,0.2,0.45
Freeletics: Personal Trainer & Fitness Workouts,,,,
Freeletics: Personal Trainer & Fitness Workouts,The never opened phone. I uninstalled installed two times still work.,Neutral,0.0,0.0
Freeletics: Personal Trainer & Fitness Workouts,It shows start screen I open,Neutral,0.0,0.5
Freeletics: Personal Trainer & Fitness Workouts,Worst appp I seen till,Negative,-1.0,1.0
Freeletics: Personal Trainer & Fitness Workouts,Says equipment needed. Equipment needed.,Neutral,0.0,0.0
Freeletics: Personal Trainer & Fitness Workouts,cant say u could shredded weeks definitely say im feeling way healthier tho,Neutral,0.0,0.5
Freeletics: Personal Trainer & Fitness Workouts,Great effectively efficient. Warm cool features great. Just started using. Hoping hit fitness goal,Positive,0.63,0.71
Freeletics: Personal Trainer & Fitness Workouts,"Awesome always evolving, I would like signature workouts show like intervals muscles working :).",Positive,0.75,1.0
Freeletics: Personal Trainer & Fitness Workouts,The best I've seen far.,Positive,0.55,0.65
Freeletics: Personal Trainer & Fitness Workouts,I love it!,Positive,0.625,0.6
Freeletics: Personal Trainer & Fitness Workouts,need get payment,Neutral,0.0,0.0
Freeletics: Personal Trainer & Fitness Workouts,Is free,Positive,0.4,0.8
Freeletics: Personal Trainer & Fitness Workouts,,,,
Freeletics: Personal Trainer & Fitness Workouts,You pay contents.,Neutral,0.0,0.0
Freeletics: Personal Trainer & Fitness Workouts,They thieves,Neutral,0.0,0.0
Freeletics: Personal Trainer & Fitness Workouts,Everything paid,Neutral,0.0,0.0
Freeletics: Personal Trainer & Fitness Workouts,Awesome,Positive,1.0,1.0
Freeletics: Personal Trainer & Fitness Workouts,Trash,Neutral,0.0,0.0
Freeletics: Personal Trainer & Fitness Workouts,"states purchases miffed fact get access lot workouts got purchase ""coach""... choice. workouts available good well demonstrated. Not enough free easier sessions available happily time being.. I'll look else want/ need virtual coach!!!!",Positive,0.483333333,0.616666667
Freeletics: Personal Trainer & Fitness Workouts,"As Physical Therapist I say product promoting junk science. The information provided DOMS EDM flat wrong. The product also advertises pure body weight program requiring equipment, first exercise pull actually require pull bar. If want safe, evidence need training look local PT fitness needs.",Positive,0.054910714,0.32514881
Garmin Connect™,"This improves time! Updates useful essential. Been using year+ The interface watch phone (LG - G6)...it's seamless. Easy share running data running group friends! If app/Forerunner 630/ Garmin Express/ Connect issues... I call Garmin tech help directly! I always/ always gotten real person real results help resolve every issue I've had. Everything always ""running"" great! Thanks Garmin supporting runners... Vic",Positive,0.291666667,0.343333333
Garmin Connect™,"Update 4.9.4, Goes back days later edits sleep values ridiculous new values, even manually corrected them. For money I paid watch could spend minute tell ""What's New"". Not useless self serving blurb. I would recommend Garmin anyone.",Positive,0.031565657,0.351515152
Garmin Connect™,"This relatively useless. After recent update, longer syncs activities. Support respond requests assistance, communication Garmin plan growing number similar issues. There plenty choices fitness activity tracking, I looking update equipment issues foremost mind.",Negative,-0.166666667,0.283333333
Garmin Connect™,"My Garmin ViviFit3 connected rarely beginning Samsung Galaxy Tab A (running 7.0), often multille tries. For whike now, hardly connecting all. Based Garmin's website, device compatible. But not. The dark, bit confusing. There many tabs whole seem streamlined. Because issues, I seriously considering getting Fitbit. Even Jawbone's better this, bright, cheery, actually helpful.",Positive,0.14375,0.550694444
Garmin Connect™,"Still another update, fixed. 14/07/18.After last update, Unfortunately swimming part fault trying edit swim component. It edits, though transferred main screen stats. Garmin acknowledged this, though 2 weeks still fixed. Defeats purpose I bought watch.",Negative,-0.026666667,0.36
Garmin Connect™,Been trying get Huawei P9 connected Forerunner 235 week now. Just failing connect device perpetually. Haven't far.,Positive,0.025,0.6
Garmin Connect™,What absolute crock is. White white text login password. Then connect vivoactive HR. Android see Bluetooth fails. Switch iOS works straight away. Garmin shamed putting junk like this.,Negative,-0.02,0.32
Garmin Connect™,"It's great watch, guys fix pedometer!! It's great I want get step arm day gym!!! Why need internet update, watch connected Bluetooth?? Tried indoor running. Doesn't anything. So switch strength training get workout count. Pairing sucks. It takes forever repair phone Garmin. After update, receive messages group chat. Please fix. My job mostly pushing pulling. I get steps cause arms always position. What's point sync phone can't get information back Garmin device??!! For example, device crashes lose information day. Can't make re-send information back device instead losing day??",Positive,0.366666667,0.383333333
Garmin Connect™,"The good. It tracks steps, sleep heart rate. I purchased cheap Garmin step challenge work I sync manually. That thing like it.",Positive,0.55,0.65
Garmin Connect™,"Sick back teeth app/watch. If giving wildly inaccurate readings stairs sleeping, sync record activities. The music controls mind now, trying unpair watch able to, I've deleted reinstalled told there's problem signing in. This first time I've problems trying sync activities honesty, joke. Stop breaking things need 'fixing' first place.",Positive,0.064285714,0.424801587
Garmin Connect™,"The smart notifications need fixed. Everytime updated, notifications get enabled. It's irritating redo notifications happens",Negative,-0.028571429,0.547619048
Garmin Connect™,Always connection issues. Just open close turn Bluetooth several times connects. It's really annoying.,Negative,-0.266666667,0.466666667
Garmin Connect™,For last week recent updates I can't see sleep details Forerunner 235 though I see details suggests problem. Please fix!,Neutral,0.0,0.158333333
Garmin Connect™,Good wish I could manually input data different workout activities database. Can't put many meters I row stuff like that. Would nice ability.,Positive,0.45,0.675
Garmin Connect™,"It's useful but, I find friends connections updated. Hope fix it…!",Positive,0.375,0.0
Garmin Connect™,"Love app, actually helped lose weight. However indoor exercise distance measured really accurate, show bit longer distance actual run.",Positive,0.225,0.358333333
Garmin Connect™,Tracks activities presents easy read way. No issues except took tries get synched initially.,Positive,0.111111111,0.411111111
Garmin Connect™,All around good app. Waiting I get interactive training 1/2 full marathon. Then I give 5 star rating.,Positive,0.525,0.575
Garmin Connect™,"""We release new features updates every month"" Like what? Where they? What's new meant show exactly that, new. Tell us.",Positive,0.164772727,0.403409091
Garmin Connect™,All sudde fails import/ sync sleep steps data Forerunner 235,Negative,-0.5,0.3
Garmin Connect™,What's point spending money loved ones follow cycling route never working. Figure,Positive,0.7,0.8
Garmin Connect™,Great invested Garmin ecosystem. I Vivoactive HR Garmin index smart scale brings statistics together along integration MyFitnessPal kinda perfect track everything fitness. It Strava integration interested Suffer Scores. Overall absolutely recommended.,Positive,0.410714286,0.632142857
Garmin Connect™,The easy connect. 3 stars matter I tried user settings device settings still lbs miles units I dislike add I want Kg Km. Considering returning device switching back Fitbit due issue.,Positive,0.102777778,0.402777778
Garmin Connect™,The fenix 3 superb watch massively let garmin necessary watch,Positive,0.333333333,1.0
Garmin Connect™,It's getting better useless insight cards still appear even though I've disabled settings. Fortunately quickly swiped away.,Positive,0.033333333,0.375
Garmin Connect™,"Great app, problem new updates working correctly Rally app. Not syncing correctly",Positive,0.468181818,0.602272727
Garmin Connect™,Attention. Always update fixed bugs. Save battery.,Positive,0.1,0.2
Garmin Connect™,There seems error latest update. Cannot search connections. Same problem happens wife friends phones,Positive,0.25,0.5125
Garmin Connect™,Never ever connects Huawei despite everything date. My second final Garmin purchase,Neutral,0.0,0.5
Garmin Connect™,Lousy app... connect failed note 7,Negative,-0.5,0.4
Garmin Connect™,It's good track day day workout...have tried running shown great results...will try sports review,Positive,0.75,0.675
Garmin Connect™,"The periodically supposedly connected phone syncing steps, turns actually syncing I keep losing steps incredibly frustrating.",Negative,-0.2,0.5
Garmin Connect™,I keep issues device disconnects,Neutral,0.0,0.0
Garmin Connect™,"I like app, however since switching Huawei p20 p10 I longer get notifications :(",Negative,-0.75,1.0
Garmin Connect™,Easy sync connected watch (fenix 5s). Not intuitive use.,Positive,0.433333333,0.833333333
Garmin Connect™,Love felix 5. Only thing would ability remove device app.,Positive,0.25,0.8
Garmin Connect™,Great Garmin premium software premium watches. Have Fenix 5. This syncs perfectly watch. Very smooth trouble experience.,Positive,0.53,0.65
Garmin Connect™,Nice 4 stars smart alarms,Positive,0.407142857,0.821428571
Garmin Connect™,Will connect Garmin watch,Neutral,0.0,0.0
Garmin Connect™,"I like, definitely good display computer mobile works fine",Positive,0.558333333,0.55
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Geocaching®,,,,
Google Fit - Fitness Tracking,"It's rubbish. I much prefer Huawei Health phone Watch 2 – works much better way accurate. Also Fit terrible UX way clearly see trends. You would think correct location G Maps… doesn't, cuts distance even high accuracy on. Have set goals? Great, calculated correctly.",Positive,0.195,0.550833333
Google Fit - Fitness Tracking,"Something wrong current version. When I wear 1.5 watch (moto 360 sport) tracks steps stairclimb machine, show heart rate data real time running activities. The show step data stop activity during.",Negative,-0.1,0.533333333
Google Fit - Fitness Tracking,It many bugs useful daily basis. It keeps defaulting starting weight even though I've lost 22lbs. It actually track activities. And watch entirely different step counts everyday. Very disappointing,Negative,-0.0225,0.35125
Google Fit - Fitness Tracking,Terrible tracking form strength training. After recording lift alters weights. This unforgivable clue much weight I'm lifting. The numbers consistently less half actual weight. It also allow corrections made accidentally log something incorrectly.,Negative,-0.226666667,0.306666667
Google Fit - Fitness Tracking,", constantly tracking car rides, public transport motor bike rides Bike Rides. Everyday I delete section order get exact training details. Even though I included bike rides favourite activities. You You need work it, really irritating, low rating",Negative,-0.058333333,0.391666667
Google Fit - Fitness Tracking,"First-class garbage. Calories burned disappear decrease eyes. Timeline data minimal presentation helpful - cartoon characters, forget accessing data. S9+ Misfit Vapor",Negative,-0.1,0.6
Google Fit - Fitness Tracking,"Good app, BUT... Same complaint - Everytime updates data lost AND added bonus, steps I've actually physically taken disappears like I've done nothing. Leaves gobsmacked! I uninstall, wait days I reinstall app... It would wonderful could ignore request time fix that...",Positive,0.28,0.413571429
Google Fit - Fitness Tracking,I think great overall function great. But hard rely software overall calorie counter calorie counting inconsistent. The wear os always shows different calorie count abnormally low compared phone website. Often 500 calories behind. Making nearly useless. The phone close also often behind website. Google fix fix watch phone? My observation noticed lt happens go sync watch always screen off. If always os stays sync. Did screw preventing keeping going sleep background made system wear os? So cant set protected battery settings? Is problem. I notice issue huawei watch 2 brother notices mobvoi ticwatch e. We really like integration tracking workouts watch. Diet wise would nice get metrics watch good workout. When get resolved?,Positive,0.157738095,0.517261905
Google Fit - Fitness Tracking,"The goal created Google Calendar sometimes automatically marked done (as expected) sometimes not. I also watch record activities, activities sometimes heart rate info (as expected) sometimes not. These problems persisted pretty long I hope developers fix create consistent experience.",Positive,0.058333333,0.508333333
Google Fit - Fitness Tracking,"It keeps automatically logging wrong weight, I'm able manually fix this. Very annoying.",Negative,-0.333333333,0.841666667
Google Fit - Fitness Tracking,"I want love app. I really do, double counts steps Wear OS devices, that's problem! Google, need work this!",Positive,0.25,0.3
Google Fit - Fitness Tracking,"Such limited information phone app, even Android Wear linked. No heart rate phone. Just limited whatever cards come up. Terrible syncing issues Android Wear",Negative,-0.285714286,0.446428571
Google Fit - Fitness Tracking,"Not good enough confident metrics. Also, I'd like clearer way see daily stats.",Positive,0.0375,0.483333333
Google Fit - Fitness Tracking,There way view heart rate information wear OS device phone,Neutral,0.0,0.0
Google Fit - Fitness Tracking,keep crashing every seconds fossil q marshal gen 2,Neutral,0.0,0.0
Google Fit - Fitness Tracking,Ok I entered data almost weekly basis keeps deleting height track distance correct sta es six foot tall person step I 1.33 ft,Positive,0.5,0.5
Google Fit - Fitness Tracking,Really disappointing. Not nearly enough statistics. Horrible UI.,Negative,-0.533333333,0.733333333
Google Fit - Fitness Tracking,Can't stop activity without starting new one. Latest update messed up.,Positive,0.212121212,0.484848485
Google Fit - Fitness Tracking,Mistakes bus rides bike riding. LoL.,Positive,0.8,0.7
Google Fit - Fitness Tracking,Sync issues wear,Neutral,0.0,0.0
Google Fit - Fitness Tracking,Good needs swimming watch app!,Positive,0.875,0.6
Google Fit - Fitness Tracking,Miles accurate,Positive,0.4,0.633333333
Google Fit - Fitness Tracking,Noob,Neutral,0.0,0.0
Google Fit - Fitness Tracking,"Shows step count double actually calories burned seem account steps taken. Updates step count awhile can't watch logging I'm walking. Using LG Sport. Use Samsung Health Fitbit, much comprehensive better tracking. Wish I switch this.",Positive,0.175,0.2
Google Fit - Fitness Tracking,"I got smart watch preloaded it. It works fine. Its simple could features, functional. So I tried phone I could look there. It lost steps day sync watch generally trouble worth. So I deleted it. This horrible. If get something else, do.",Negative,-0.04484127,0.466666667
Google Fit - Fitness Tracking,"What happened app? It used easy log exercise weight view results, spins loading 10-20s history different section? Why can't zoom graphs? They unusable. I found already forgot I got since sever menu levels deep. When designing software, never emulate Windows layers menus.",Positive,0.144444444,0.611111111
Google Fit - Fitness Tracking,Terrible app. Never syncs smartwatch property generally rubbish. Very basic encouragement difficult establish patterns trends presentation data. Terrible job Google!!,Negative,-0.49,0.7325
Google Fit - Fitness Tracking,"Not sure what's gone wrong BMR seems way now. When telling burnt around 200 calories entire morning, calculation wrong. My settings correct.",Negative,-0.3125,0.828472222
Google Fit - Fitness Tracking,"Used work fine, like users said, sudden June steps recored properly accurate all. Then look following day 8000 steps changed 121??? I Sony smartwatch 3 I tried uninstalling re-installing, different watch faces everything, Google fit longer serves purpose, disappointed",Positive,0.066666667,0.497619048
Google Fit - Fitness Tracking,"I'm huge consumer Google products, compare sport/health available market, garbage. I'd like something like S health.",Positive,0.4,0.65
Google Fit - Fitness Tracking,"The watch counting reps strength training, excellent wear, In main I would like able change exercises watch imports , measure progress weights.",Positive,0.555555556,0.652777778
Google Fit - Fitness Tracking,On smart watch great I wish information would transfer phone app. Mainly heart rate monitor. But also workout details.,Positive,0.393650794,0.575396825
Google Fit - Fitness Tracking,"Ok, someone needs look weight stones pounds",Positive,0.5,0.5
Google Fit - Fitness Tracking,I mean OK idk I little boy,Neutral,0.0,0.5625
Google Fit - Fitness Tracking,Doesn't sync well smartwatch,Neutral,0.0,0.0
Google Fit - Fitness Tracking,much battery consumption,Positive,0.2,0.2
Google Fit - Fitness Tracking,Hard,Negative,-0.291666667,0.541666667
Google Fit - Fitness Tracking,I love,Positive,0.5,0.6
Google Fit - Fitness Tracking,Good,Positive,0.7,0.6
Google Fit - Fitness Tracking,nice,Positive,0.6,1.0
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,I absolutely love recommend everyone. I struggle adult ADHD helps tremendously! It allows relax live present moment (mindfulness) instead constantly thinking what's next to-do list. I can't express much I love app! I believe Hapify benefit anyone's life.,Positive,0.222253788,0.416666667
Happify,I give stars bugs worked out. I really love far games often get stuck loading screen. I'm also fan price-I think high.,Positive,0.253333333,0.713333333
Happify,,,,
Happify,,,,
Happify,,,,
Happify,,,,
Happify,It let continue,Neutral,0.0,0.0
Happify,Useful helping flourish better,Positive,0.4,0.25
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
Headspace: Meditation & Mindfulness,,,,
